哈希值,标题,公布日期,实施日期
7d06601094889f143c0a663e4e7d392f,陕西省实施《中华人民共和国妇女权益保障法》办法,2019-07-31,2019-07-31
605e3071157ac2d7cd0f1fd0d9c75472,陕西省消费者权益保护条例,2019-07-31,2019-07-31
4ff1bc24aab9b9bb1ab837ee2b9cad9f,陕西省循环经济促进条例,2019-07-31,2019-07-31
d4a98cb851cd3d8f2ae6421d729d19c9,陕西省实施《中华人民共和国村民委员会组织法》办法,2019-07-31,2019-07-31
b7c2ce9f378caa2d5c66e0ea98930867,陕西省建筑市场管理条例,2019-07-31,2019-07-31
086d622f29c7ef95c73b0bf3fd510694,陕西省防震减灾条例,2019-07-31,2019-07-31
83690d59eca6b39d681957009dc1f0b4,陕西省高新技术产业发展条例,2019-07-31,2019-07-31
ec6d6508e12ca746554538866c545076,陕西省固体废物污染环境防治条例,2019-07-31,2019-07-31
26a6c9d1a770e7186925cb98caaa26ab,陕西省放射性污染防治条例,2019-07-31,2019-07-31
5abd8e887c04d8bd5703ce7da4126691,陕西省森林公园条例,2019-07-31,2019-07-31
abf9170521b37b3119e7d03bc25457c8,陕西省大气污染防治条例,2019-07-31,2019-07-31
e70fefcded2f93edb0ff1991487a5c55,陕西省实施《中华人民共和国城市居民委员会组织法》办法,2019-07-31,2019-07-31
8f4451233a14aa967b8a4cad6c4e117c,陕西省文物保护条例,2019-07-31,2019-07-31
1f47b234f177b7a6e589f193d702c039,陕西省现代农业园区条例,2019-07-31,2019-07-31
c4936bccffec98d7ee7a3ad1dc853765,陕西省实施《中华人民共和国残疾人保障法》办法,2019-07-31,2019-07-31
6a29a49cbdfb718ac1e4a7d95523c354,陕西省实施《中华人民共和国老年人权益保障法》办法,2019-07-31,2019-07-31
a0481f0befd677bed4bef7ccc3a780ab,陕西省就业促进条例,2019-07-31,2019-07-31
b5def56ce339caba38fb7d87ab9be47b,陕西省质量检验机构管理条例,2019-07-31,2019-07-31
d5abcf639e2b0b9a903f7f7ef61b85ce,陕西省新型墙体材料发展应用条例,2019-07-31,2019-07-31
53f4310c550bdb46bb406b90eb878f34,陕西省地质灾害防治条例,2019-07-31,2019-07-31
09aeda5758909719b0d1a3fb1d4367cc,陕西省古树名木保护条例,2019-07-31,2019-07-31
ed0aa514689affeefeb67ca31aad88aa,陕西省产品质量监督管理条例,2019-07-31,2019-07-31
6b199aabebc69a8a486af2a808a1e37b,辽宁省河长湖长制条例,2019-07-31,2019-10-01
85bcaa6490e8c334164daa3e46d55b23,辽宁省优化营商环境条例,2019-07-31,2019-10-01
06fe391434d9b5b58a61c91709019aa4,辽宁省企业国有资产监督管理条例,2019-07-31,2019-10-01
5aba52fe4f9a2107507c2fc97bf9b20c,辽宁省矿山综合治理条例,2019-07-31,2019-10-01
299a6be0409f623583078177942d761d,山西省水污染防治条例,2019-07-31,2019-10-01
1b7cec85307a30781c0ef36a8ad86d3b,山西省志愿服务条例,2019-07-31,2019-10-01
72ddc84a3768cd83997db10bd3c9f1f4,山西省行政执法条例,2019-07-31,2020-01-01
b18dde9793ab2346f11729d1f3c7159b,天津市政府投资管理条例,2019-07-31,2019-09-01
62f6d6bcbf1d41fb93d02afe2ab65b01,天津市节约用水条例,2019-07-31,2019-07-31
a2e962f07676a8ca1f79a9495637cb38,天津市优化营商环境条例,2019-07-31,2019-09-01
bb2427ddc8f81c335dd5fd7ec5e37fb0,辽宁省道路交通安全违法行为罚款执行标准规定,2019-07-30,2019-07-30
744f7ddd02c920619ff6a3043ea5564e,海南省无线电管理条例,2019-07-29,2019-09-01
1d16899d77ba755b61617d9776ac26a4,海南省林木种子管理条例,2019-07-29,2019-09-01
790ba4c021921bb75c6517337eabb823,海南省测绘地理信息条例,2019-07-29,2019-09-01
fe619258601701188a51a59041d1f42d,安徽省商会条例,2019-07-29,2019-10-01
3abd03e0595f5ecaeceee4a906c6c3b7,安徽省价格监督检查条例,2019-07-29,2019-10-01
97c7e19db176fe6e5745cfb2fc564a14,湖北省实施《中华人民共和国促进科技成果转化法》办法,2019-07-26,2019-11-01
adccd73f54cc518537675ae4e752a2c3,湖北省中医药条例,2019-07-26,2019-11-01
0c5d9a1cea976bcb45a4c06ace61de2a,湖北省司法鉴定条例,2019-07-26,2019-11-01
70f91d08cd3733134a35e7c47473d7e4,新疆维吾尔自治区艾滋病防治条例,2019-07-26,2019-10-01
6c869f7597f2e8a45fc1231bf718b721,山东省宗教事务条例,2019-07-26,2019-10-01
78bcac8401b0bdf0c8a20ac71a17d901,山东省长岛海洋生态保护条例,2019-07-26,2019-10-01
8da9e00626c4ba12e771160818e0a7c1,山东省新旧动能转换促进条例,2019-07-26,2019-10-01
74d35f68cec9e205e57c89041ccbb2d1,北京市古树名木保护管理条例,2019-07-26,2019-07-26
f253bc1edefb622cea84de722c2ef2da,北京市湿地保护条例,2019-07-26,2019-07-26
3bc06e3b2614358f48897f4c014dacaa,北京市绿化条例,2019-07-26,2019-07-26
aa4e1774431aa58eafa57c3faeee79d2,北京市农业机械化促进条例,2019-07-26,2019-07-26
9ac469bb40216e5331c61c8a48b29a1b,北京市实施《中华人民共和国气象法》办法,2019-07-26,2019-07-26
6c579bc262621a5b75362f2a2f9c807f,北京市公园条例,2019-07-26,2019-07-26
b64f88c59a741e021c6e8ac67da40837,北京市水土保持条例,2019-07-26,2019-07-26
84b207082683f1283f554c39ac70c098,北京市河湖保护管理条例,2019-07-26,2019-07-26
d9756e21f8a6230fd6dfe11ba5b0b69b,北京市实施《中华人民共和国防洪法》办法,2019-07-26,2019-07-26
ab6c774803a3b1d8fd0a9099258ae105,北京市动物防疫条例,2019-07-26,2019-07-26
46343a4c8abd274abb81f952a81065cb,北京市实施《中华人民共和国水法》办法,2019-07-26,2019-07-26
638e1b3105a2c027e1dff31a7ab88fe2,福建省电梯安全管理条例,2019-07-26,2019-10-01
4eee8c5c48c1e2cc82a7cac416183485,江西省人民代表大会常务委员会关于批准江西省耕地占用税适用税额方案的决议,2019-07-26,2019-07-26
fa94ad996c7df5cb324d45971814bded,福建省行政执法条例,2019-07-26,2019-10-01
af50c0f5cb7150e7eda9aec52caf3a01,福建省城乡生活垃圾管理条例,2019-07-26,2020-01-01
835a1f55ad2ebf361d197d65f514482b,福建省人民代表大会常务委员会关于批准耕地占用税我省适用税额方案的决议,2019-07-26,2019-09-01
5dc06dbd90cc9d7180c55d3a9522f838,甘肃省实施《中华人民共和国村民委员会组织法》办法,2019-07-25,2019-07-25
8a0d096227396d785082385770af34e0,甘肃省村民委员会选举办法,2019-07-25,2019-07-25
de5df34b8de920dc71ca2680fc9be481,甘肃省实施《中华人民共和国城市居民委员会组织法》办法,2019-07-25,2019-07-25
fce252afe7c6c5fefd9a6d716aa4bf4b,甘肃省建设工程勘察设计管理条例,2019-07-25,2019-10-01
07393ce0dc16e56a77f8115ac62926ab,河北省建筑条例,2019-07-25,2019-07-25
fe0251495d181036544bf570c8e42118,河北省企业集体协商条例,2019-07-25,2019-07-25
06ee0b56fe567dd594f959e5bd76f11d,河北省终身教育促进条例,2019-07-25,2019-07-25
f992915a991d1389a72def49eae504f5,河北省商品条码管理条例,2019-07-25,2019-07-25
fcc68391dd516afbb6b9d26a1e2a0886,河北省民办教育条例,2019-07-25,2019-07-25
476283bffa9b529b0eee38ffb2c33c72,河北省食品小作坊小餐饮小摊点管理条例,2019-07-25,2019-07-25
808ab04268eb674af77ef79ea3758546,广西壮族自治区测绘管理条例,2019-07-25,2019-10-01
a1e03b1613fa27ce4ef3f4796c83e26b,广西壮族自治区铁路安全管理条例,2019-07-25,2019-10-01
75ffc4f53b3d9bbff367bbf069ca4c5c,广西壮族自治区文明行为促进条例,2019-07-25,2019-09-01
3eb98544416071383641c12d6b25aa7e,广西壮族自治区环境保护条例,2019-07-25,2019-07-25
cd0cf58aca0fa7e01e42ec6a8bea3831,广西壮族自治区土地山林水利权属纠纷调解处理条例,2019-07-25,2019-07-25
d46374536676f6785f7be08e468ffa11,广西壮族自治区个体工商户条例,2019-07-25,2019-07-25
fa3370d9152650bb44270bf8efab512e,广西壮族自治区人口和计划生育条例,2019-07-25,2019-07-25
f6fa1b85b39cbbe504899dffa63ab452,广西壮族自治区体育市场条例,2019-07-25,2019-07-25
8f76815a61c0493d1cd1e47811cd7dbe,广西壮族自治区私营企业条例,2019-07-25,2019-07-25
39ba1943b82b43615901994c26c99ee6,广西壮族自治区消费者权益保护条例,2019-07-25,2019-07-25
c0d900e1570705dba096dd70817fa89f,广西壮族自治区实施《中华人民共和国老年人权益保障法》办法,2019-07-25,2019-07-25
ffb429b2bc5f64317aa976fe96464439,广西壮族自治区土地监察条例,2019-07-25,2019-07-25
3201bd150fdb002fcdc12fadf4b463b4,广西壮族自治区航道管理条例,2019-07-25,2019-07-25
fee55a669c04d11847e181338859d4ec,广西壮族自治区反不正当竞争条例,2019-07-25,2019-07-25
9b066d276f8999d39b90bd0564e60500,广西壮族自治区新型墙体材料促进条例,2019-07-25,2019-07-25
6ac9c407a7969bacf785927186059013,广西壮族自治区商品交易市场管理条例,2019-07-25,2019-07-25
d7ae583762676731dec0a3a634e0607b,广西壮族自治区实施《中华人民共和国土地管理法》办法,2019-07-25,2019-07-25
364341e70a8821a664cd2aa19ce08561,广西壮族自治区民用建筑节能条例,2019-07-25,2019-07-25
c7b677678bb56e27f7a8c8cacb9f7739,广西壮族自治区产品质量监督管理条例,2019-07-25,2019-07-25
752dbb4f116f5c7a1d86f3b12f921afd,广西壮族自治区实施《中华人民共和国公路法》办法,2019-07-25,2019-07-25
d35d2b1d8ff821353422192f05a305ad,广西壮族自治区合同格式条款监督管理条例,2019-07-25,2019-07-25
a8333126141572f98600b739f6c2aa2e,广西壮族自治区艾滋病防治条例,2019-07-25,2019-07-25
ab227693899f7dd8677b5b13122b7268,广西壮族自治区燃气管理条例,2019-07-25,2019-07-25
9e4e9c4df5922d6a3317d401b9a039b1,广西壮族自治区地质环境保护条例,2019-07-25,2019-07-25
0fec74e373856f732e53abacd22cf280,云南省程海保护条例,2019-07-25,2019-10-01
216c7616cfc3e9067c4f2da95b15ea08,上海市标准化条例,2019-07-25,2019-10-01
82f872ce829af84c7648c34782f64e28,宁夏回族自治区志愿服务条例,2019-07-17,2019-09-01
77f02afe4dc7269f561a346762008419,宁夏回族自治区河湖管理保护条例,2019-07-17,2019-09-01
4f617ecba33a123605cecf94462ea76c,黑龙江省食品安全条例,2019-06-28,2019-10-01
9f9a526fc343986ca4157c8b6bf8c256,河南省安全生产条例,2019-06-06,2019-10-01
5397e25e24628c9dfe426f69bda32217,河南省水污染防治条例,2019-06-05,2019-10-01
9a69ddd1ebde25d5e65bdc77fb5f5d0e,重庆市宗教事务条例,2019-05-31,2020-01-01
ff16e4043519e950ac9906757c782d51,重庆市天然气管理条例,2019-05-31,2020-01-01
30afc6d81fc2f55e80cf75963d6a2f9f,重庆市长江防护林体系管理条例,2019-05-31,2019-05-31
f423a71b7a74777daa3d9a850e42ccd4,贵州省全民阅读促进条例,2019-05-31,2019-08-01
e90e61f270f66227657ee7de506673d5,贵州省生态环境保护条例,2019-05-31,2019-08-01
ab67cfcf03d3f5fbbefcaac95822bb20,甘肃省长城保护条例,2019-05-31,2019-07-01
f174400da7d6529e6045d0df731b01e1,甘肃省统计条例,2019-05-31,2019-07-01
7a73132acc3bb30fb87ba7d551dbd813,浙江省教育督导条例,2019-05-31,2019-09-01
afb335de624d7128d3024c4051089523,内蒙古自治区人口与计划生育条例,2019-05-31,2019-05-31
df019a03311bb755985b18d43b9b8f01,内蒙古自治区实施《中华人民共和国道路交通安全法》办法,2019-05-31,2019-05-31
4483a1358da7771361d27f610c606dc8,内蒙古自治区城乡规划条例,2019-05-31,2019-05-31
b3a47ca8b51e0adf893112b2ebd0f4a8,内蒙古自治区农作物种子条例,2019-05-31,2019-07-01
dc44a2496477f21c38b0d24455198fc8,内蒙古自治区民用建筑节能和绿色建筑发展条例,2019-05-31,2019-09-01
6c86fd633daa42e0a654d39010caac39,青海省民用机场管理条例,2019-05-30,2019-08-01
3e0c77305ccf5e2830fec952d7cdf2f6,陕西省实施《中华人民共和国慈善法》办法,2019-05-30,2019-09-01
c7c12f84b1b698376fb746ee95907242,辽宁省实施《中华人民共和国村民委员会组织法》办法,2019-05-30,2019-05-30
d10884e81c393eb2626e7dc7f9c274f2,辽宁省村民委员会选举办法,2019-05-30,2019-05-30
0bfac66d021cf7f6d77fd321d8273914,辽宁省实施《中华人民共和国城市居民委员会组织法》办法,2019-05-30,2019-05-30
03e0678f132819aa8daaab15557c6c02,辽宁省电信管理条例,2019-05-30,2019-05-30
bba7b51a563724617c97cd121e573a1d,湖南省人民代表大会常务委员会关于推进人民法院切实解决执行难的决议,2019-05-30,2019-05-30
8d951b31eea7c34a7687c79358989d2e,湖南省实施《中华人民共和国反家庭暴力法》办法,2019-05-30,2019-07-01
79957743ca4ac1c63331611a92b87a8c,河北省行政执法监督条例,2019-05-30,2019-07-01
69849ff0a11d037660ca202cb94c9945,河北省文明行为促进条例,2019-05-30,2019-09-01
6dffe47f21f6d80239774f8d6aee2122,江苏省实施《中华人民共和国村民委员会组织法》办法,2019-05-30,2019-05-30
0135286dd956097eec78c1c199ffea0d,江苏省市辖区、不设区的市人民代表大会常务委员会街道工作委员会工作条例,2019-05-30,2019-07-01
25f459cb80cd3f6383b38ed001d4e09e,山西省防震减灾条例,2019-05-30,2019-05-30
e92424eab239a53c242301c537b9aed1,山西省建设工程勘察设计管理条例,2019-05-30,2019-05-30
3e8dd0fad5e4f2e2a6b1ecde245fa5a5,山西省建设工程抗震设防条例,2019-05-30,2019-05-30
761d2146357879d9e3db3c7b950b4e03,山西省道路运输条例,2019-05-30,2019-05-30
3b858ccae42756f1c6a98a86586007c5,山西省企业投资项目承诺制规定,2019-05-30,2019-07-01
bcc311a522a78deec7a8e2e058f2c1ca,天津市地方金融监督管理条例,2019-05-30,2019-07-01
1e7574a416dae6ee1f1dbf1e4fc2a252,天津经济技术开发区条例,2019-05-30,2019-05-30
0c934106cee82a9d170ba05cbc9eb004,天津港保税区条例,2019-05-30,2019-05-30
e95b84e05d1e0f43f5d8ebc92f6621e7,天津新技术产业园区管理条例,2019-05-30,2019-05-30
8895060277ff02040a1c7ac810ddced1,天津市盐业管理条例,2019-05-30,2019-05-30
b36d621ff0e8af146620a095d29748d8,天津市实施《中华人民共和国村民委员会组织法》办法,2019-05-30,2019-05-30
ae5be5fce73cca0e6e68dd1b437a9f18,天津市实施《中华人民共和国城市居民委员会组织法》办法,2019-05-30,2019-05-30
810066d6c45629d2e4c6c38324fcd222,天津市失业保险条例,2019-05-30,2019-05-30
ab75b0b04a24b76d9c4d1260473b62fd,天津市村民委员会选举办法,2019-05-30,2019-05-30
ac5e848de6fa1fcd3e3629ed9cb8cc38,天津市人民代表大会常务委员会执法检查办法,2019-05-30,2019-05-30
0275b32b3d8402e189e986a773734369,天津市不动产登记条例,2019-05-30,2019-05-30
c45fc24995ae0d684b7bc4c6cef7c1c3,天津市畜牧条例,2019-05-30,2019-05-30
4c136e511dddd191f8cd522463935619,天津市海域使用管理条例,2019-05-30,2019-05-30
ed925c7f549f16a7e87ae0a015399e7e,天津市城乡规划条例,2019-05-30,2019-05-30
3e8ec29384cd1d252562a218fe4f224c,吉林省优化营商环境条例,2019-05-30,2019-05-30
c7e681464a4a22a17825bff55f03bf93,吉林省实施《中华人民共和国水法》办法,2019-05-30,2019-05-30
47d031c960e4db30d4f6793e67b94336,吉林省林地保护条例,2019-05-30,2019-05-30
f03c5d84a04056611c28be8c8acd4a92,吉林省集体林业管理条例,2019-05-30,2019-05-30
a7e7c8936cf424e958e6eb25c58fbe4c,吉林省绿化条例,2019-05-30,2019-05-30
403a113b667abe0053c5bdd2cce253cc,吉林省土地管理条例,2019-05-30,2019-05-30
8867229e86c61bb22f196b2e4e320684,吉林省耕地质量保护条例,2019-05-30,2019-05-30
d4b64086bdbc746b6fa963223fdd16f1,吉林省农业机械管理条例,2019-05-30,2019-05-30
2dca2296b85659e9a5910b6ff716cfa6,吉林省渔业管理条例,2019-05-30,2019-05-30
ac0eefa7a9c6785e98b1678a53e3eb1a,吉林省森林管理条例,2019-05-30,2019-05-30
45f403f4f4328c3be8c1956570ad2a43,吉林省水文条例,2019-05-30,2019-05-30
b5bea3dc9aa496e6be3c2468133cbb02,吉林省职业教育校企合作促进条例,2019-05-30,2019-07-01
740947992444937762621a604c486895,北京市实施《中华人民共和国残疾人保障法》办法,2019-05-30,2019-05-30
93c3f8a5bf8b9a88bae4c09adebc7441,吉林省地方志工作条例,2019-05-30,2019-05-30
a9180a3cfc1066e7538077722993c5ba,安徽省淠史杭灌区管理条例,2019-05-27,2019-08-19
f8abc7e90a0621a68151332b89465df6,安徽省中小企业促进条例,2019-05-27,2019-07-01
a19a3873a2610a047442ad788989f5e9,四川省沱江流域水环境保护条例,2019-05-23,2019-09-01
a05fbb5dd3533457f7483aeff368346c,中国（四川）自由贸易试验区条例,2019-05-23,2019-07-01
a00986f21c7e4479593a5203b738f215,四川省阆中古城保护条例,2019-05-23,2019-07-30
077f97a345bf2276c58f5dd05c7c7cb4,广东省全民健身条例,2019-05-21,2019-07-01
b6c5d42d0bddb069a5738581101f6b91,广东省农村公路条例,2019-05-21,2019-09-01
dd554b1b4cebd0a080184c5a18c1692f,广东省工伤保险条例,2019-05-21,2019-07-01
4f7230414bd3b5ef17a6de77a2ed92c5,广东省劳动保障监察条例,2019-05-21,2019-05-21
6318915664c2dd6b481940a9f52233ac,安徽省城镇燃气管理条例,2019-04-01,2019-05-01
bf72599cb7b3e6bf0f8c94d3779e4c4f,陕西省公共文化服务保障条例,2019-03-29,2019-07-01
b3f38f0563cbfbe4147cc16446c86088,贵州省林地管理条例,2019-03-29,2019-03-29
941a6809f1da543d054d54047043ff10,贵州省法律援助条例,2019-03-29,2019-03-29
665c42a93a3239b2e6197f12ea17fff1,贵州省义务教育条例,2019-03-29,2019-03-29
8bcdc88c1c8bd390b1cbdff6f8ddfa7a,贵州省人力资源市场条例,2019-03-29,2019-03-29
6fdc3dded23098a3a6d425ac948cd038,贵州省组织实施宪法宣誓制度办法,2019-03-29,2019-03-29
85bbf32f9e8e908c43201190cd5541ed,贵州省无线电管理条例,2019-03-29,2019-05-01
e359eaad46c89365b0cc5aee97912d57,江苏省城乡规划条例,2019-03-29,2019-05-01
9b42e5048baa9f8b1742fcb6a3c5a48c,江苏省献血条例,2019-03-29,2019-05-01
dc7c482d09203a9a1938fc5a075cf8c5,江苏省机动车排气污染防治条例,2019-03-29,2019-05-01
fe3c20a1b9bd957b3c81f02000581924,江苏省渔业管理条例,2019-03-29,2019-05-01
b7524dfa8215b02cad9cb373867326c1,江苏省特种行业治安管理条例,2019-03-29,2019-05-01
d8f978d42e981dab69c15853cf07173f,江苏省公共场所治安管理条例,2019-03-29,2019-05-01
a4e9ffe300109fe7469a291ad34a8f4d,江苏省专利促进条例,2019-03-29,2019-05-01
59e80bed9d2a4615f417d4e97ad9999b,江苏省禁毒条例,2019-03-29,2019-05-01
d6b99c6c66a911fc8d9cc01ad7fe032e,江苏省实施《中华人民共和国义务教育法》办法,2019-03-29,2019-05-01
b82e57ff7eb31e62b5ffba2d7dc36d0b,江苏省职业教育校企合作促进条例,2019-03-29,2019-05-01
e3c2839e6b2f620cc9dafda18882640c,江苏省海洋经济促进条例,2019-03-29,2019-06-01
623e53cdd956c804eeab5f41fe86ee09,江苏省水路交通运输条例,2019-03-29,2019-08-01
caa1bcc84fdc2e8f20e94f2676697bcd,江苏省家庭教育促进条例,2019-03-29,2019-06-01
d65b8322e6868f8e7ed38257eea0899a,广西壮族自治区电梯安全条例,2019-03-29,2019-06-01
27cea7178f98ea1ccc3f270d5c00d9d3,山东省种子条例,2019-03-29,2019-06-01
a43d2aef85dc08c0a1f0f3b52495482f,山东省精神卫生条例,2019-03-29,2019-06-01
9c99a0f3bc313caa4948ef734bf5d4b9,天津市文明行为促进条例,2019-03-29,2019-05-01
359802bbcaaf30a0a9a8a608b187e872,北京市城乡规划条例,2019-03-29,2019-04-28
27291a83d4fb709a20041477c1c126b3,福建省非物质文化遗产条例,2019-03-29,2019-06-01
03635e504bdbfd7435fb35c5b7236744,湖北省反家庭暴力条例,2019-03-29,2019-06-01
ef7475750e9f88c97f563156a325b620,贵州省组织实施宪法宣誓制度办法修正案,2019-03-29,2019-03-29
542bb1efa87843508851dac4c8b130b8,甘肃省农作物种子条例,2019-03-28,2019-05-01
b2c6778ce49ff6a6ad6224778324a3be,甘肃省农产品质量安全条例,2019-03-28,2019-05-01
56e4c828d61d4ae1c53890f09a2d3621,甘肃省宗教事务条例,2019-03-28,2019-07-01
c3ae3404398cf80993ce7af3f5aa0d6e,湖南省长株潭城市群生态绿心地区保护条例,2019-03-28,2019-03-28
c3a95d8480a4ed6fe9596e89bd8ab3d5,浙江省测绘地理信息条例,2019-03-28,2019-05-01
edad40e213cd255708c143e912bb0bc3,浙江省实施《中华人民共和国反恐怖主义法》办法,2019-03-28,2019-05-01
67699a14f0d4a96957d8577a7cd24152,浙江省无人驾驶航空器公共安全管理规定,2019-03-28,2019-05-01
9915d974bf673d643fa750d7b32e0ae4,江西省实施《中华人民共和国野生动物保护法》办法,2019-03-28,2019-07-01
e1ebfa4c35d6dcdef490cbb129dfd737,江西省实施《中华人民共和国慈善法》办法,2019-03-28,2019-07-01
b8c593a991d704a309ced582010c40e3,江西省宗教事务条例,2019-03-28,2019-05-01
b7eb78affd4abbf61806db35b0cb09dc,新疆维吾尔自治区公路建设工程质量监督管理条例,2019-03-28,2019-07-01
0d6797e9f0faa5c215f36110bda99754,广东省全民阅读促进条例,2019-03-28,2019-06-01
12ed9e5d83336b5b26b3071db1902143,广东省化妆品安全条例,2019-03-28,2019-07-01
7f2d48bea2f7d8581d7dba55c8437ded,广东省河道采砂管理条例,2019-03-28,2019-07-01
251f1097ec3c0a795adab190c73f4327,广东省无线电管理条例,2019-03-28,2019-07-01
2dbd245d6415dba7c3aa7977427f3c97,广东省红十字会条例,2019-03-28,2019-05-08
51ae99b4605fba739e0ca244112a9421,广东省防汛防旱防风条例,2019-03-28,2019-03-28
5e4d72175fe540f2b539b8d8651921e3,吉林省艾滋病防治条例,2019-03-28,2019-06-01
e8675d11bb5e442388d0e120de9cd04b,吉林省农民专业合作社条例,2019-03-28,2019-07-01
49776b696e6fa9edc99e934f758fb896,吉林省河湖长制条例,2019-03-28,2019-03-28
14674f9cd8ae0f57ca9c6f58e6cd95af,四川省地方金融监督管理条例,2019-03-28,2019-07-01
ce82fcae4afeedcf4254bb77b40d362c,河北省统计条例,2019-03-27,2019-05-01
b72f096b38b81efd9cc3f0eac98561c3,中国（海南）自由贸易试验区重点园区极简审批条例,2019-03-26,2019-04-01
da9e5cf64a80e190995d8ca69acad24a,宁夏回族自治区食品生产加工小作坊小经营店和食品小摊点管理条例,2019-03-26,2019-03-26
db3ef7ec53c48a85e0d9cbca9cb8291b,宁夏回族自治区环境保护条例,2019-03-26,2019-03-26
70d5cdaacad81d39b0b7bb85766649c0,宁夏回族自治区大气污染防治条例,2019-03-26,2019-03-26
1dca5d9c4020e337dc8e2a1fb404aa88,宁夏回族自治区城市房地产开发经营管理条例,2019-03-26,2019-03-26
5ae06f2ca870878b854e96ebd4f3a62b,宁夏回族自治区环境教育条例,2019-03-26,2019-03-26
1450967db40e4d9502d3bb3b3f78e42a,宁夏回族自治区乡、镇人民政府工作条例,2019-03-26,2019-03-26
e84034fcdc72a069a33d3d729409344e,宁夏回族自治区污染物排放管理条例,2019-03-26,2019-03-26
fbb0cb442af7b1d9d7ecef5fdaa6b7e8,宁夏回族自治区技术市场管理条例,2019-03-26,2019-03-26
0ded50bf28a1641abfcaeb32b2977942,宁夏回族自治区实施《中华人民共和国国防教育法》办法,2019-03-26,2019-03-26
2cb359b924f75c4f26e2d5a268cb7d24,宁夏回族自治区实施《中华人民共和国城市居民委员会组织法》办法,2019-03-26,2019-03-26
1fa7b4e06211bf04f9b6770822ca38bf,宁夏回族自治区财政监督条例,2019-03-26,2019-03-26
9b9b183803a88ce585b24baafc7517ea,宁夏回族自治区商品交易市场管理条例,2019-03-26,2019-03-26
3c2f56067508b0198203b9485b347089,宁夏回族自治区村民委员会选举办法,2019-03-26,2019-03-26
b37147f8f6a3d96c9e50d805f2af1656,宁夏回族自治区人才市场条例,2019-03-26,2019-03-26
2573cb0ef07fd1fc644ec647a0cc6333,宁夏回族自治区枸杞产业促进条例,2019-03-26,2019-03-26
cdd274cfda62a98a8c8ceb513637a62f,宁夏回族自治区城市绿化管理条例,2019-03-26,2019-03-26
a8bcccf672078c0eae157516a46c757b,宁夏回族自治区人口与计划生育条例,2019-03-26,2019-03-26
8772268536484c0266020a9fc2f372a4,宁夏回族自治区防沙治沙条例,2019-03-26,2019-03-26
48f7a420328345c5295267b587f3d7e2,云南省老年人权益保障条例,2019-03-26,2019-10-01
8525244ab3f291bba565c2bc2f9d6d0a,青海省促进民族团结进步条例,2019-03-22,2019-05-01
d19dd2523581abc3012357352e36d959,山西省哲学社会科学普及条例,2019-03-22,2019-06-01
64de2f3334a98a7d32f0c3c82aa783ec,山东省人民代表大会议事规则,2019-02-18,2019-02-18
95694a7f704fc3ad558ce39ae61c4dbf,广西壮族自治区食品安全条例,2019-01-31,2019-06-01
491372e6e4da487721b7e3c3d1822b68,云南省民族团结进步示范区建设条例,2019-01-31,2019-05-01
44484bc93645670cf971e27751719b19,上海市生活垃圾管理条例,2019-01-31,2019-07-01
350ec60ede970251546b11350f8573f9,山西省开发区条例,2019-01-30,2019-03-01
e05a953d129a8799d22704566fb91e30,湖南省高新技术发展条例,2019-01-20,2019-04-01
708d35d8c00096b10e96e317fe6f01d0,河南省预算审查监督条例,2019-01-20,2019-10-01
b3856ccb8d6ba5a0bd95ebf8517bfbae,北京市非物质文化遗产条例,2019-01-20,2019-06-01
a24a49057a415ffebe096704eda0ef78,黑龙江省优化营商环境条例,2019-01-18,2019-03-01
e6e5865dcf8cc05234d0a8f92e47f3c8,天津市生态环境保护条例,2019-01-18,2019-03-01
d3096efc032f9277ffa580ff27e2ae44,陕西省水文条例,2019-01-17,2019-03-01
e2c5cc92c54d45961d932a43e698a502,贵州省河道条例,2019-01-17,2019-05-01
189078a215da47b3e197f26c3158c7a6,广东省林地保护管理条例,2019-01-16,2019-01-16
6e2360f1c894a8135bfc2923fe02f9cb,广东省渔港和渔业船舶管理条例,2019-01-16,2019-01-16
3170707dae8ddd39ac861c3d40261b2c,宁夏回族自治区人民代表大会常务委员会关于全面加强生态环境保护依法推动打好污染防治攻坚战建设美丽新宁夏的决议,2019-01-14,2019-01-14
250528e0127df85368b306870b4fa9c4,江苏省不动产登记条例,2019-01-11,2019-05-01
e53ad69e2c5585b38b5c3828a1a68f75,江苏省广告条例,2019-01-11,2019-03-01
ec31193e7cf319780259fbdc6085fdb0,四川省预算审查监督条例,2019-01-10,2019-04-01
